Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Ang Mo Kio,2017,8,8,9.4,7.6,7.6,7.6,27.5,30.0,25.2,5.8,31.7
Ang Mo Kio,2017,8,9,0.6,0.2,0.4,0.6,27.5,31.0,25.1,6.5,32.8
Ang Mo Kio,2017,8,10,0,0,0,0,28.6,31.9,25.8,5.8,30.2
Ang Mo Kio,2017,8,11,16.6,14.6,15.6,15.6,26.9,29.1,24.2,4.3,27.4
Ang Mo Kio,2017,8,12,30.4,16,17,17,26.2,29.1,24.1,4.3,20.9
Ang Mo Kio,2017,8,13,0.6,0.4,0.4,0.4,26.9,28.7,25.4,5.4,22.3
Ang Mo Kio,2017,8,14,,,,,28.1,31.3,25.5,5.0,26.3
Ang Mo Kio,2017,8,15,,,,,26.8,28.2,24.5,5.0,31.3
Ang Mo Kio,2017,8,16,,,,,28.3,32.7,25.7,5.4,25.9
Ang Mo Kio,2017,8,17,33.6,19.6,25.4,27.8,26.9,31.6,23.1,7.6,28.4
Ang Mo Kio,2017,8,18,2.4,1.4,1.6,1.8,27.3,31.2,24.7,5.8,37.8
Ang Mo Kio,2017,8,19,0.2,0.2,0.2,0.2,28.3,32.4,26.2,7.2,38.2
Ang Mo Kio,2017,8,20,0,0,0,0,28.8,32.1,27.0,7.9,31.7
Ang Mo Kio,2017,8,21,0,0,0,0,28.7,32.2,27.1,6.8,29.9
Ang Mo Kio,2017,8,22,0,0,0,0,27.6,29.2,25.9,6.1,33.5
Ang Mo Kio,2017,8,23,0,0,0,0,29.3,32.9,26.8,7.2,32.4
Ang Mo Kio,2017,8,24,0.2,0.2,0.2,0.2,28.9,32.1,27.3,6.8,33.1
Ang Mo Kio,2017,8,25,0,0,0,0,28.5,31.8,26.0,6.5,29.5
Ang Mo Kio,2017,8,26,0,0,0,0,28.9,32.0,27.2,7.6,29.2
Ang Mo Kio,2017,8,27,1.4,1.2,1.2,1.2,27.8,30.9,25.2,7.2,31.0
Ang Mo Kio,2017,8,28,0.2,0.2,0.2,0.2,28.4,31.4,27.0,5.4,25.6
Ang Mo Kio,2017,8,29,1,0.8,0.8,1,26.8,29.7,25.6,5.0,21.2
Ang Mo Kio,2017,8,30,0,0,0,0,27.8,32.2,25.5,4.3,22.3
Ang Mo Kio,2017,8,31,0,0,0,0,28.7,32.6,25.9,7.2,36.0
Ang Mo Kio,2017,9,1,0.4,0.4,0.4,0.4,29.1,31.8,27.2,9.0,31.3
Ang Mo Kio,2017,9,2,0,0,0,0,29.2,33.1,27.1,9.0,32.8
Ang Mo Kio,2017,9,3,0.2,0.2,0.2,0.2,28.9,32.6,27.3,10.8,34.6
Ang Mo Kio,2017,9,4,0,0,0,0,29.1,32.5,26.3,5.8,26.3
Ang Mo Kio,2017,9,5,0.4,0.2,0.2,0.2,28.9,31.9,25.9,7.6,43.6
Ang Mo Kio,2017,9,6,23.8,17.2,20.4,21.2,26.8,29.6,24.0,4.7,31.7
Ang Mo Kio,2017,9,7,1.8,1.8,1.8,1.8,28.3,32.5,25.9,4.7,24.5
Ang Mo Kio,2017,9,8,10,5.6,6.6,9.6,27.7,32.4,24.4,6.1,29.5
Ang Mo Kio,2017,9,9,0.4,0.4,0.4,0.4,28.2,31.2,25.9,4.3,43.6
Ang Mo Kio,2017,9,10,1.8,1.8,1.8,1.8,27.7,31.3,25.8,4.0,35.6
Ang Mo Kio,2017,9,11,6.8,4.4,4.4,4.6,26.6,30.1,23.7,4.7,27.0
Ang Mo Kio,2017,9,12,,,,,29.1,33.5,25.8,4.7,24.1
Ang Mo Kio,2017,9,13,,,,,29.4,33.4,26.1,6.5,27.4
Ang Mo Kio,2017,9,14,,,,,28.6,31.5,26.8,5.4,26.3
Ang Mo Kio,2017,9,15,2.4,1.4,1.6,1.6,27.2,29.2,25.9,4.3,29.5
Ang Mo Kio,2017,9,16,2.4,1.8,2.2,2.2,27.6,31.4,24.1,6.5,30.2
Ang Mo Kio,2017,9,17,1.8,1.6,1.6,1.6,28.7,33.1,27.1,8.3,41.4
Ang Mo Kio,2017,9,18,7.8,3,3.4,4.8,26.8,31.6,24.3,4.7,28.4
Ang Mo Kio,2017,9,19,2.2,0.6,0.8,1,26.1,31.4,24.7,4.3,27.7
Ang Mo Kio,2017,9,20,6,5,5,5,27.0,29.9,24.3,6.1,46.1
Ang Mo Kio,2017,9,21,3,0.8,1.2,1.8,26.9,30.3,23.7,5.4,38.2
Ang Mo Kio,2017,9,22,0,0,0,0,29.1,32.2,25.5,5.4,25.2
Ang Mo Kio,2017,9,23,8,8,8,8,29.2,32.9,25.0,6.5,28.1
Ang Mo Kio,2017,9,24,3.8,2.8,3.6,3.6,28.4,32.4,24.1,5.8,27.7
Ang Mo Kio,2017,9,25,0.2,0.2,0.2,0.2,28.7,33.2,26.4,5.4,30.6
Ang Mo Kio,2017,9,26,32.2,26,29.2,29.4,27.3,32.6,24.1,4.3,33.5
Ang Mo Kio,2017,9,27,0.6,0.6,0.6,0.6,27.5,31.0,24.7,4.3,28.1
Ang Mo Kio,2017,9,28,0,0,0,0,28.5,32.1,26.5,4.3,29.5
Ang Mo Kio,2017,9,29,27.8,12.4,21.2,27.2,27.4,31.0,22.9,4.7,42.1
Ang Mo Kio,2017,9,30,0,0,0,0,27.9,30.4,25.9,6.5,28.8
Ang Mo Kio,2017,10,1,9.6,3.2,4.2,4.8,26.7,29.4,25.3,4.0,37.1
Ang Mo Kio,2017,10,2,0.0,0.0,0.0,0.0,28.0,32.4,24.6,4.7,24.5
Ang Mo Kio,2017,10,3,0.8,0.4,0.6,0.6,27.3,31.6,25.4,4.0,32.0
Ang Mo Kio,2017,10,4,1.8,0.8,1.2,1.4,25.8,28.2,23.8,4.7,24.1
Ang Mo Kio,2017,10,5,0.0,0.0,0.0,0.0,27.5,32.7,24.7,3.6,21.2
Ang Mo Kio,2017,10,6,2.2,2.2,2.2,2.2,27.8,33.2,25.5,4.0,20.9
Ang Mo Kio,2017,10,7,45.8,37.4,45.2,45.6,27.4,34.0,22.8,4.3,39.6
Ang Mo Kio,2017,10,8,7.6,5.6,6.6,6.8,26.9,31.4,24.4,4.0,35.3
Ang Mo Kio,2017,10,9,21.4,15.8,18.8,20.6,28.1,32.7,24.1,5.8,31.7
Ang Mo Kio,2017,10,10,35.4,18.2,26.0,33.6,27.8,31.9,24.2,6.5,24.1
Ang Mo Kio,2017,10,11,10.4,8.2,8.8,10.4,28.5,33.1,23.2,6.1,31.0
Ang Mo Kio,2017,10,12,7.8,5.2,6.0,6.0,27.3,30.1,24.4,5.4,26.6
Ang Mo Kio,2017,10,13,1.0,0.8,1.0,1.0,27.3,30.9,24.2,5.8,24.1
Ang Mo Kio,2017,10,14,0.0,0.0,0.0,0.0,29.5,33.0,26.9,6.1,26.3
Ang Mo Kio,2017,10,15,0.0,0.0,0.0,0.0,30.2,35.0,27.4,4.7,24.5
Ang Mo Kio,2017,10,16,0.0,0.0,0.0,0.0,29.5,33.6,26.0,6.1,33.1
Ang Mo Kio,2017,10,17,0.0,0.0,0.0,0.0,30.9,34.8,27.8,5.0,29.2
Ang Mo Kio,2017,10,18,0.0,0.0,0.0,0.0,30.8,35.2,27.6,6.1,23.8
Ang Mo Kio,2017,10,19,0.0,0.0,0.0,0.0,30.3,34.2,27.5,6.1,28.1
Ang Mo Kio,2017,10,20,0.0,0.0,0.0,0.0,30.2,34.6,26.4,5.0,27.0
Ang Mo Kio,2017,10,21,0.0,0.0,0.0,0.0,29.8,33.9,27.4,5.0,29.2
Ang Mo Kio,2017,10,22,0.0,0.0,0.0,0.0,29.3,32.1,26.5,5.8,35.3
Ang Mo Kio,2017,10,23,0.0,0.0,0.0,0.0,28.7,31.4,26.5,4.7,23.0
Ang Mo Kio,2017,10,24,18.6,14.6,14.6,16.4,27.3,31.3,23.9,4.0,35.6
Ang Mo Kio,2017,10,25,21.6,18.4,21.2,21.4,27.3,33.9,23.5,4.3,57.6
Ang Mo Kio,2017,10,26,0.0,0.0,0.0,0.0,27.6,33.1,25.6,4.0,22.7
Ang Mo Kio,2017,10,27,0.0,0.0,0.0,0.0,27.5,30.7,25.5,4.0,19.4
Ang Mo Kio,2017,10,28,0.0,0.0,0.0,0.0,28.6,34.2,25.7,5.8,31.0
Ang Mo Kio,2017,10,29,2.2,2.2,2.2,2.2,26.5,31.8,24.6,3.6,20.2
Ang Mo Kio,2017,10,30,9.2,3.0,3.8,6.6,26.7,29.2,25.0,4.0,20.5
Ang Mo Kio,2017,10,31,2.8,2.2,2.2,2.8,26.1,27.8,23.3,4.3,35.3
Ang Mo Kio,2017,11,1,0.8,0.8,0.8,0.8,27.5,32.7,25.1,4.3,23.8
Ang Mo Kio,2017,11,2,0.0,0.0,0.0,0.0,28.0,31.5,25.8,5.0,27.7
Ang Mo Kio,2017,11,3,33.4,28.2,29.4,30.0,28.0,32.4,22.9,6.1,54.7
Ang Mo Kio,2017,11,4,11.6,3.8,4.6,4.6,27.3,32.4,23.6,5.0,27.7
Ang Mo Kio,2017,11,5,0.8,0.4,0.6,0.6,28.0,32.1,24.8,4.3,28.4
Ang Mo Kio,2017,11,6,45.8,18.6,30.2,32.4,26.4,30.4,23.0,4.0,25.2
Ang Mo Kio,2017,11,7,1.8,1.2,1.6,1.6,26.7,29.8,24.7,4.0,20.2
Ang Mo Kio,2017,11,8,0.2,0.2,0.2,0.2,27.1,31.0,24.1,6.8,29.9
Ang Mo Kio,2017,11,9,30.4,15.4,18.6,25.2,26.4,32.9,23.2,4.0,37.4
Ang Mo Kio,2017,11,10,15.2,5.0,6.0,7.8,25.8,31.5,23.6,3.6,25.6
Ang Mo Kio,2017,11,11,24.6,14.8,21.4,23.0,25.8,30.0,24.3,3.6,34.9
Ang Mo Kio,2017,11,12,2.0,1.0,1.2,1.8,27.4,31.3,24.6,4.7,32.8
Ang Mo Kio,2017,11,13,21.8,19.0,20.6,20.8,27.3,33.4,24.3,5.0,30.2
Ang Mo Kio,2017,11,14,39.4,13.8,24.4,32.4,25.7,27.0,23.3,5.0,22.7
Ang Mo Kio,2017,11,15,0.0,0.0,0.0,0.0,27.1,31.6,24.8,4.7,22.0
Ang Mo Kio,2017,11,16,4.0,3.8,3.8,3.8,28.0,33.0,25.3,4.3,25.9
Ang Mo Kio,2017,11,17,2.8,2.8,2.8,2.8,27.4,31.2,24.3,5.0,29.5
Ang Mo Kio,2017,11,18,41.2,19.4,31.6,41.0,27.4,33.2,23.1,4.0,33.8
Ang Mo Kio,2017,11,19,0.0,0.0,0.0,0.0,28.4,32.4,26.1,5.0,24.5
Ang Mo Kio,2017,11,20,0.6,0.2,0.4,0.6,27.6,31.3,25.6,4.7,23.8
Ang Mo Kio,2017,11,21,1.8,1.0,1.8,1.8,25.9,28.0,23.7,4.0,29.2
Ang Mo Kio,2017,11,22,0.0,0.0,0.0,0.0,27.7,33.9,24.7,4.3,24.5
Ang Mo Kio,2017,11,23,19.2,15.6,16.8,19.0,26.5,29.2,23.9,4.0,24.8
Ang Mo Kio,2017,11,24,0.2,0.2,0.2,0.2,26.5,30.6,24.3,5.8,37.8
Ang Mo Kio,2017,11,25,0.0,0.0,0.0,0.0,27.6,32.7,24.9,4.7,23.0
Ang Mo Kio,2017,11,26,16.8,16.2,16.2,16.2,26.5,30.3,24.0,4.0,31.7
Ang Mo Kio,2017,11,27,1.6,0.6,1.0,1.4,25.8,27.4,24.5,4.7,16.6
Ang Mo Kio,2017,11,28,1.2,0.4,0.4,0.6,26.8,30.8,24.8,6.1,27.4
Ang Mo Kio,2017,11,29,3.2,2.6,2.6,2.6,27.3,31.1,24.8,7.6,29.5
Ang Mo Kio,2017,11,30,0.0,0.0,0.0,0.0,28.0,31.9,25.6,8.6,37.4
Ang Mo Kio,2017,12,1,0.0,0.0,0.0,0.0,28.6,34.6,25.6,5.8,29.5
Ang Mo Kio,2017,12,2,0.0,0.0,0.0,0.0,28.9,34.3,25.2,5.4,22.7
Ang Mo Kio,2017,12,3,0.0,0.0,0.0,0.0,28.8,32.9,26.4,5.0,21.2
Ang Mo Kio,2017,12,4,0.2,0.2,0.2,0.2,27.6,32.3,25.9,4.3,19.8
Ang Mo Kio,2017,12,5,2.0,2.0,2.0,2.0,28.1,32.6,26.0,4.7,28.1
Ang Mo Kio,2017,12,6,0.0,0.0,0.0,0.0,28.3,33.5,25.6,4.7,23.0
Ang Mo Kio,2017,12,7,8.8,6.2,7.6,8.6,26.9,31.6,24.8,4.3,20.9
Ang Mo Kio,2017,12,8,0.2,0.2,0.2,0.2,27.0,29.5,25.2,6.5,31.0
Ang Mo Kio,2017,12,9,0.0,0.0,0.0,0.0,25.8,26.9,24.7,6.1,34.6
Ang Mo Kio,2017,12,10,56.0,23.4,46.2,51.6,27.2,32.8,23.9,5.4,41.0
Ang Mo Kio,2017,12,11,20.6,10.0,15.2,17.4,26.6,32.0,24.5,5.4,30.2
Ang Mo Kio,2017,12,12,19.6,12.8,14.4,14.8,25.9,30.3,23.4,4.7,24.5
Ang Mo Kio,2017,12,13,26.6,12.2,16.2,24.2,26.1,32.0,23.6,4.3,29.9
Ang Mo Kio,2017,12,14,0.6,0.4,0.6,0.6,27.0,33.3,24.2,4.7,44.6
Ang Mo Kio,2017,12,15,26.0,20.2,25.0,25.0,26.5,31.7,23.3,5.0,30.2
Ang Mo Kio,2017,12,16,4.4,3.8,4.2,4.2,26.6,31.0,24.4,5.4,31.0
Ang Mo Kio,2017,12,17,0.0,0.0,0.0,0.0,27.1,31.8,24.8,8.3,40.3
Ang Mo Kio,2017,12,18,0.0,0.0,0.0,0.0,27.3,30.7,25.3,9.0,40.7
Ang Mo Kio,2017,12,19,3.6,2.4,3.2,3.6,26.0,30.1,24.3,8.6,37.1
Ang Mo Kio,2017,12,20,0.0,0.0,0.0,0.0,26.7,30.4,24.4,8.3,34.6
Ang Mo Kio,2017,12,21,0.0,0.0,0.0,0.0,27.4,31.3,25.1,7.9,35.6
Ang Mo Kio,2017,12,22,25.4,16.8,21.4,21.6,27.6,32.3,23.9,6.1,27.4
Ang Mo Kio,2017,12,23,6.6,2.8,3.6,3.6,27.4,32.2,23.9,6.1,28.4
Ang Mo Kio,2017,12,24,0.2,0.2,0.2,0.2,26.2,27.8,24.9,6.1,22.7
Ang Mo Kio,2017,12,25,39.2,30.6,35.2,35.2,26.9,32.1,23.3,5.0,32.4
Ang Mo Kio,2017,12,26,3.0,2.2,2.4,3.0,27.2,31.4,23.9,4.7,20.2
Ang Mo Kio,2017,12,27,9.0,7.4,8.0,9.0,26.4,30.6,23.5,5.0,20.2
Ang Mo Kio,2017,12,28,4.4,2.4,4.2,4.4,26.7,31.8,24.9,5.8,30.2
Ang Mo Kio,2017,12,29,0.0,0.0,0.0,0.0,27.5,31.1,25.4,8.3,36.4
Ang Mo Kio,2017,12,30,6.6,4.4,4.6,4.6,26.3,29.3,24.6,7.2,41.4
Ang Mo Kio,2017,12,31,83.4,22.4,26.8,31.0,24.6,25.5,23.5,5.0,35.3
Ang Mo Kio,2018,1,1,55.4,19.4,24.6,29.2,24.5,26.2,23.4,4.3,28.8
Ang Mo Kio,2018,1,2,7.6,4.6,6.2,7.0,25.0,27.3,24.1,4.7,22.0
Ang Mo Kio,2018,1,3,19.4,17.8,19.2,19.2,26.1,31.0,23.8,4.3,23.4
Ang Mo Kio,2018,1,4,0.2,0.2,0.2,0.2,26.1,28.6,24.5,5.4,22.7
Ang Mo Kio,2018,1,5,2.8,1.6,2.4,2.6,25.9,28.4,24.8,4.0,16.6
Ang Mo Kio,2018,1,6,0.0,0.0,0.0,0.0,27.1,30.5,24.5,4.7,20.2
Ang Mo Kio,2018,1,7,10.2,8.4,10.2,10.2,26.6,30.7,24.1,5.4,28.4
Ang Mo Kio,2018,1,8,77.2,32.0,43.8,67.4,26.4,31.0,22.6,4.3,24.1
Ang Mo Kio,2018,1,9,4.4,2.8,3.8,3.8,26.7,32.1,24.7,5.4,25.9
Ang Mo Kio,2018,1,10,23.4,2.6,4.4,7.6,24.4,26.6,22.8,4.3,23.0
Ang Mo Kio,2018,1,11,11.4,0.8,1.4,2.4,23.4,25.5,21.8,7.2,31.0
Ang Mo Kio,2018,1,12,8.2,0.8,1.4,2.2,22.5,23.6,21.7,7.2,23.4
Ang Mo Kio,2018,1,13,17.2,2.8,3.6,5.0,22.6,23.2,22.1,5.8,18.4
Ang Mo Kio,2018,1,14,7.0,1.0,1.6,3.0,23.1,25.1,21.3,6.5,56.9
Ang Mo Kio,2018,1,15,0.8,0.6,0.8,0.8,24.7,27.1,22.5,5.8,20.9
Ang Mo Kio,2018,1,16,0.0,0.0,0.0,0.0,26.0,29.3,23.3,6.1,22.0
Ang Mo Kio,2018,1,17,0.0,0.0,0.0,0.0,26.9,31.5,24.4,7.6,30.2
Ang Mo Kio,2018,1,18,2.6,2.6,2.6,2.6,26.9,31.1,24.2,7.9,31.7
Ang Mo Kio,2018,1,19,1.4,0.6,0.8,0.8,26.5,32.4,24.2,5.0,24.5
Ang Mo Kio,2018,1,20,6.2,5.0,6.0,6.2,26.3,32.7,24.5,4.0,25.9
Ang Mo Kio,2018,1,21,0.6,0.6,0.6,0.6,27.7,33.5,24.5,5.4,23.8
Ang Mo Kio,2018,1,22,0.0,0.0,0.0,0.0,27.8,32.7,25.0,5.8,27.4
Ang Mo Kio,2018,1,23,6.6,3.4,5.4,6.6,26.8,30.7,25.1,5.0,26.3
Ang Mo Kio,2018,1,24,6.8,2.2,3.6,4.0,26.8,31.5,24.0,4.7,31.7
Ang Mo Kio,2018,1,25,3.6,2.2,3.0,3.2,26.4,30.9,24.0,4.3,27.0
Ang Mo Kio,2018,1,26,13.0,11.6,12.8,12.8,26.3,30.8,23.9,4.7,25.6
Ang Mo Kio,2018,1,27,0.0,0.0,0.0,0.0,27.3,32.6,24.7,5.4,21.2
Ang Mo Kio,2018,1,28,12.8,5.2,9.8,12.8,26.4,32.5,23.5,4.3,24.8
Ang Mo Kio,2018,1,29,0.0,0.0,0.0,0.0,27.8,32.8,24.3,6.5,29.5
Ang Mo Kio,2018,1,30,16.4,9.0,16.0,16.4,27.2,33.6,23.5,5.8,41.8
Ang Mo Kio,2018,1,31,18.6,8.0,14.2,18.6,27.1,33.2,23.6,6.5,24.8
Ang Mo Kio,2018,2,1,3.2,3.2,3.2,3.2,27.8,31.8,25.3,8.3,32.4
Ang Mo Kio,2018,2,2,6.0,1.2,2.0,3.2,25.1,26.8,23.6,6.8,28.4
Ang Mo Kio,2018,2,3,0.2,0.2,0.2,0.2,26.9,30.5,24.2,9.4,41.4
Ang Mo Kio,2018,2,4,3.6,3.4,3.4,3.4,26.2,29.6,24.5,8.6,42.8
Ang Mo Kio,2018,2,5,0.0,0.0,0.0,0.0,26.5,30.2,24.4,9.7,40.7
Ang Mo Kio,2018,2,6,0.0,0.0,0.0,0.0,26.2,30.2,24.0,9.7,42.5
Ang Mo Kio,2018,2,7,0.0,0.0,0.0,0.0,25.5,28.4,23.8,9.0,38.2
Ang Mo Kio,2018,2,8,0.0,0.0,0.0,0.0,25.9,29.8,23.3,8.6,32.0
Ang Mo Kio,2018,2,9,0.0,0.0,0.0,0.0,26.2,30.5,23.3,9.0,33.8
Ang Mo Kio,2018,2,10,0.0,0.0,0.0,0.0,26.1,30.5,23.2,8.3,30.2
Ang Mo Kio,2018,2,11,0.0,0.0,0.0,0.0,26.5,31.3,23.7,9.0,33.1
Ang Mo Kio,2018,2,12,0.0,0.0,0.0,0.0,26.8,30.8,24.2,10.1,36.7
Ang Mo Kio,2018,2,13,0.0,0.0,0.0,0.0,26.7,31.6,24.2,8.6,33.5
Ang Mo Kio,2018,2,14,0.0,0.0,0.0,0.0,26.5,31.0,24.1,9.0,36.0
Ang Mo Kio,2018,2,15,11.4,7.6,7.6,11.4,27.0,33.2,24.3,6.1,25.2
Ang Mo Kio,2018,2,16,0.0,0.0,0.0,0.0,27.2,32.8,24.2,5.8,23.8
Ang Mo Kio,2018,2,17,6.0,5.8,6.0,6.0,27.1,33.3,24.3,6.5,32.8
Ang Mo Kio,2018,2,18,0.0,0.0,0.0,0.0,27.4,32.6,24.7,6.5,28.8
Ang Mo Kio,2018,2,19,0.0,0.0,0.0,0.0,27.2,32.1,24.0,8.3,39.2
Ang Mo Kio,2018,2,20,0.0,0.0,0.0,0.0,27.5,31.9,24.5,7.6,32.4
Ang Mo Kio,2018,2,21,0.0,0.0,0.0,0.0,27.4,31.4,24.7,7.6,34.2
Ang Mo Kio,2018,2,22,0.0,0.0,0.0,0.0,27.8,33.1,24.8,7.6,34.2
Ang Mo Kio,2018,2,23,2.6,1.2,1.6,1.8,26.7,31.9,24.5,6.5,31.3
Ang Mo Kio,2018,2,24,0.8,0.4,0.6,0.8,25.4,27.8,23.9,6.1,31.3
Ang Mo Kio,2018,2,25,0.2,0.2,0.2,0.2,26.8,31.0,24.2,7.2,31.3
Ang Mo Kio,2018,2,26,0.0,0.0,0.0,0.0,27.1,30.6,25.0,8.3,32.4
Ang Mo Kio,2018,2,27,0.0,0.0,0.0,0.0,27.1,31.2,24.7,8.3,32.8
Ang Mo Kio,2018,2,28,35.2,25.8,33.4,35.2,27.3,33.1,25.1,7.2,28.4
Ang Mo Kio,2018,3,1,0.0,0.0,0.0,0.0,27.6,31.8,24.8,6.8,29.2
Ang Mo Kio,2018,3,2,31.6,19.2,28.8,31.6,27.0,33.0,23.9,5.0,26.3
Ang Mo Kio,2018,3,3,6.0,4.2,5.2,5.8,27.4,33.0,25.2,6.1,31.7
Ang Mo Kio,2018,3,4,0.2,0.2,0.2,0.2,27.6,32.6,25.1,4.0,23.8
Ang Mo Kio,2018,3,5,0.0,0.0,0.0,0.0,28.2,32.8,25.5,7.2,32.8
Ang Mo Kio,2018,3,6,0.0,0.0,0.0,0.0,28.6,34.5,25.3,5.4,32.8
Ang Mo Kio,2018,3,7,11.2,6.8,8.0,10.8,26.1,28.6,24.3,5.4,30.6
Ang Mo Kio,2018,3,8,0.0,0.0,0.0,0.0,26.6,29.3,24.8,6.1,27.7
Ang Mo Kio,2018,3,9,0.0,0.0,0.0,0.0,28.0,32.0,24.9,9.0,41.0
Ang Mo Kio,2018,3,10,2.0,0.8,0.8,0.8,26.9,29.3,25.2,9.4,40.3
Ang Mo Kio,2018,3,11,0.0,0.0,0.0,0.0,27.4,30.7,24.7,8.6,42.1
Ang Mo Kio,2018,3,12,3.4,2.8,3.2,3.2,27.3,30.1,25.3,7.2,32.0
Ang Mo Kio,2018,3,13,0.0,0.0,0.0,0.0,27.8,31.7,25.6,7.6,33.8
Ang Mo Kio,2018,3,14,0.0,0.0,0.0,0.0,28.2,33.2,25.3,6.8,31.3
Ang Mo Kio,2018,3,15,0.0,0.0,0.0,0.0,28.8,33.9,25.1,5.8,66.6
Ang Mo Kio,2018,3,16,2.8,2.6,2.8,2.8,28.1,32.5,26.2,7.2,31.0
Ang Mo Kio,2018,3,17,0.0,0.0,0.0,0.0,28.4,33.8,25.6,7.2,36.4
Ang Mo Kio,2018,3,18,0.0,0.0,0.0,0.0,28.2,32.5,25.5,7.6,41.0
Ang Mo Kio,2018,3,19,0.0,0.0,0.0,0.0,28.6,33.5,25.7,6.5,29.5
Ang Mo Kio,2018,3,20,3.8,3.8,3.8,3.8,27.9,33.2,25.2,6.1,28.8
Ang Mo Kio,2018,3,21,0.0,0.0,0.0,0.0,28.1,33.1,25.6,4.7,24.8
Ang Mo Kio,2018,3,22,0.0,0.0,0.0,0.0,28.5,33.6,25.9,9.0,35.6
Ang Mo Kio,2018,3,23,0.0,0.0,0.0,0.0,28.4,32.9,25.6,8.6,33.1
Ang Mo Kio,2018,3,24,0.0,0.0,0.0,0.0,27.8,32.3,25.0,7.2,35.3
Ang Mo Kio,2018,3,25,1.8,0.6,0.8,0.8,26.5,29.7,24.3,4.3,22.7
Ang Mo Kio,2018,3,26,0.0,0.0,0.0,0.0,27.5,32.2,25.5,6.1,32.8
Ang Mo Kio,2018,3,27,4.0,1.2,1.6,2.2,25.1,27.2,23.5,6.8,49.0
Ang Mo Kio,2018,3,28,6.0,3.2,3.2,3.8,26.2,32.5,23.7,4.3,24.1
Ang Mo Kio,2018,3,29,0.0,0.0,0.0,0.0,26.5,30.6,24.4,4.3,19.4
Ang Mo Kio,2018,3,30,20.2,10.6,13.0,20.0,26.3,32.5,22.1,4.0,34.2
Ang Mo Kio,2018,3,31,0.0,0.0,0.0,0.0,27.9,33.6,24.6,5.0,28.4
Ang Mo Kio,2018,4,1,41.6,21.8,39.4,41.6,27.2,32.7,24.2,5.0,24.8
Ang Mo Kio,2018,4,2,0.0,0.0,0.0,0.0,28.1,32.5,25.4,6.1,27.0
Ang Mo Kio,2018,4,3,0.0,0.0,0.0,0.0,28.4,32.6,25.9,6.8,28.8
Ang Mo Kio,2018,4,4,0.0,0.0,0.0,0.0,28.5,33.3,25.4,7.2,25.6
Ang Mo Kio,2018,4,5,2.0,2.0,2.0,2.0,28.2,33.1,25.5,6.5,27.0
Ang Mo Kio,2018,4,6,7.0,7.0,7.0,7.0,28.0,34.3,25.4,6.1,32.0
Ang Mo Kio,2018,4,7,41.4,29.0,35.2,40.6,27.2,32.6,25.0,6.1,30.6
Ang Mo Kio,2018,4,8,0.4,0.4,0.4,0.4,28.1,31.9,26.0,7.9,31.7
Ang Mo Kio,2018,4,9,0.0,0.0,0.0,0.0,28.4,32.2,26.0,9.0,38.5
Ang Mo Kio,2018,4,10,0.0,0.0,0.0,0.0,28.5,32.5,26.1,6.5,28.1
Ang Mo Kio,2018,4,11,0.0,0.0,0.0,0.0,29.1,33.5,26.2,7.2,31.3
Ang Mo Kio,2018,4,12,0.0,0.0,0.0,0.0,29.3,33.6,26.5,6.5,28.1
Ang Mo Kio,2018,4,13,0.0,0.0,0.0,0.0,29.2,33.7,26.7,7.9,36.7
Ang Mo Kio,2018,4,14,45.6,34.6,42.2,43.6,27.5,32.1,24.6,4.3,22.0
Ang Mo Kio,2018,4,15,7.2,3.4,3.6,6.0,26.8,32.7,24.5,4.3,22.0
Ang Mo Kio,2018,4,16,9.8,4.8,8.6,9.6,26.2,29.9,25.1,4.0,29.2
Ang Mo Kio,2018,4,17,0.4,0.4,0.4,0.4,27.7,32.9,25.2,4.3,21.2
Ang Mo Kio,2018,4,18,0.0,0.0,0.0,0.0,28.5,33.0,25.9,6.8,30.2
Ang Mo Kio,2018,4,19,0.2,0.2,0.2,0.2,28.1,33.1,25.9,4.7,39.6
Ang Mo Kio,2018,4,20,98.2,37.2,62.8,82.2,27.0,32.5,23.4,5.0,36.4
Ang Mo Kio,2018,4,21,1.4,0.6,0.8,1.4,26.5,31.5,24.8,3.6,28.4
Ang Mo Kio,2018,4,22,0.0,0.0,0.0,0.0,27.8,33.4,25.2,4.0,25.6
Ang Mo Kio,2018,4,23,17.4,12.0,14.4,17.4,27.1,32.7,23.6,4.0,29.9
Ang Mo Kio,2018,4,24,0.0,0.0,0.0,0.0,28.2,31.7,25.1,5.0,21.6
Ang Mo Kio,2018,4,25,0.0,0.0,0.0,0.0,29.9,34.1,26.6,5.0,25.6
Ang Mo Kio,2018,4,26,26.8,25.2,26.8,26.8,28.3,33.0,24.6,5.0,32.8
Ang Mo Kio,2018,4,27,38.4,23.6,28.2,36.4,26.3,31.6,22.7,4.0,36.7
Ang Mo Kio,2018,4,28,0.2,0.2,0.2,0.2,27.5,32.3,24.8,4.0,31.0
Ang Mo Kio,2018,4,29,0.0,0.0,0.0,0.0,29.3,33.0,25.7,6.1,28.8
